,,,Abra,Abra, Abra , Abra ,Arbok,Arbok, Arbok , Arbok ,Diglett Media,Diglett Media, Diglett Media , Diglett Media ,Ivysaur,Ivysaur, Ivysaur , Ivysaur ,Onix,Onix, Onix , Onix ,Snorlax,Snorlax, Snorlax , Snorlax ,Snorlax Tagless,Snorlax Tagless, Snorlax Tagless , Snorlax Tagless ,SPEAROW,SPEAROW, SPEAROW , SPEAROW 
Mth,Date,Site,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue 
3,3/27/2016,BibMe,359308,0," $ 1,145.52 ", $ -   ,385593,0," $ 1,090.70 ", $ -   ,0,0, $ -   , $ -   ,565671,0," $ 1,583.45 ", $ -   ,556543,0," $ 1,557.84 ", $ -   ,215226,0, $ 563.28 , $ -   ,0,0, $ -   , $ -   ,811902,799899," $ 1,968.42 "," $ 1,983.39 "
3,3/27/2016,CitationMachine,2151543,0," $ 6,489.61 ", $ -   ,1883686,0," $ 5,331.20 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,3285203,0," $ 7,600.41 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,5145157,5125185," $ 10,666.07 "," $ 10,875.19 "
3,3/27/2016,EasyBib,931597,0," $ 3,000.85 ", $ -   ,743593,0," $ 2,054.64 ", $ -   ,0,0, $ -   , $ -   ,1782480,0," $ 4,310.47 ", $ -   ,1161570,0," $ 3,595.31 ", $ -   ,312374,0, $ 757.53 , $ -   ,0,0, $ -   , $ -   ,1790682,1923202," $ 5,502.48 "," $ 6,164.65 "
3,3/28/2016,BibMe,486060,0," $ 1,528.22 ", $ -   ,555930,0," $ 1,512.17 ", $ -   ,0,0, $ -   , $ -   ,860196,0," $ 2,087.86 ", $ -   ,844045,0," $ 2,188.09 ", $ -   ,348252,0, $ 777.49 , $ -   ,0,0, $ -   , $ -   ,1021885,939439," $ 2,361.49 "," $ 2,239.93 "
3,3/28/2016,CitationMachine,2684421,0," $ 7,881.88 ", $ -   ,2124644,0," $ 5,860.88 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,4211241,0," $ 8,392.65 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,5836186,5419814," $ 11,672.52 "," $ 11,189.14 "
3,3/28/2016,EasyBib,1496736,0," $ 4,958.19 ", $ -   ,1094870,0," $ 2,954.28 ", $ -   ,0,0, $ -   , $ -   ,3021992,0," $ 6,471.55 ", $ -   ,1975891,0," $ 5,516.01 ", $ -   ,706288,0," $ 1,431.67 ", $ -   ,0,0, $ -   , $ -   ,2895377,2923417," $ 8,545.88 "," $ 8,944.45 "
3,3/29/2016,BibMe,454193,0," $ 1,447.24 ", $ -   ,615629,0," $ 1,695.01 ", $ -   ,0,0, $ -   , $ -   ,862243,0," $ 2,130.86 ", $ -   ,858750,0," $ 2,316.56 ", $ -   ,358728,0, $ 783.73 , $ -   ,0,0, $ -   , $ -   ,1031859,935871," $ 2,477.37 "," $ 2,305.71 "
3,3/29/2016,CitationMachine,2626922,0," $ 7,780.76 ", $ -   ,2007447,0," $ 5,591.86 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,4563101,0," $ 9,570.65 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,5416618,4965250," $ 11,738.78 "," $ 11,113.81 "
3,3/29/2016,EasyBib,1527329,0," $ 5,124.53 ", $ -   ,1159374,0," $ 3,178.41 ", $ -   ,0,0, $ -   , $ -   ,3051834,0," $ 6,659.40 ", $ -   ,2253990,0," $ 6,390.31 ", $ -   ,821810,0," $ 1,674.31 ", $ -   ,0,0, $ -   , $ -   ,2903579,2807252," $ 8,852.36 "," $ 9,017.96 "
3,3/30/2016,BibMe,452702,0," $ 1,426.47 ", $ -   ,615008,0," $ 1,705.08 ", $ -   ,0,0, $ -   , $ -   ,865610,0," $ 2,233.50 ", $ -   ,999591,0," $ 2,669.35 ", $ -   ,352451,0, $ 808.30 , $ -   ,0,0, $ -   , $ -   ,934983,855524," $ 2,087.71 "," $ 1,974.44 "
3,3/30/2016,CitationMachine,2744967,0," $ 8,079.03 ", $ -   ,2242600,0," $ 6,278.67 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,5369618,0," $ 11,491.57 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,4849974,4504896," $ 9,538.28 "," $ 9,158.88 "
3,3/30/2016,EasyBib,1557699,0," $ 5,121.52 ", $ -   ,1229311,0," $ 3,380.10 ", $ -   ,0,0, $ -   , $ -   ,3053409,0," $ 7,241.27 ", $ -   ,2722060,0," $ 7,917.41 ", $ -   ,867543,0," $ 1,753.69 ", $ -   ,0,0, $ -   , $ -   ,2980135,2961089," $ 8,918.77 "," $ 9,264.87 "
3,3/31/2016,BibMe,403896,0," $ 1,272.65 ", $ -   ,504894,0," $ 1,395.18 ", $ -   ,0,0, $ -   , $ -   ,834077,0," $ 1,989.15 ", $ -   ,955969,0," $ 2,518.88 ", $ -   ,323940,0, $ 729.81 , $ -   ,0,0, $ -   , $ -   ,921563,866246," $ 2,497.99 "," $ 2,386.73 "
3,3/31/2016,CitationMachine,2377662,0," $ 7,009.33 ", $ -   ,2065261,0," $ 5,745.68 ", $ -   ,0,0, $ -   , $ -   ,37,0, $ -   , $ -   ,4454061,0," $ 9,170.14 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,4627397,4245022," $ 10,069.49 "," $ 9,554.08 "
3,3/31/2016,EasyBib,1307547,0," $ 4,370.57 ", $ -   ,1170039,0," $ 3,193.95 ", $ -   ,0,0, $ -   , $ -   ,3422060,0," $ 7,451.24 ", $ -   ,2323961,0," $ 6,526.36 ", $ -   ,794893,0," $ 1,579.62 ", $ -   ,0,0, $ -   , $ -   ,2974520,2925914," $ 8,778.15 "," $ 8,998.93 "
3,3/1/2017,BibMe,500290,481043," $ 1,002.59 ", $ 965.09 ,713342,689632," $ 1,028.23 ", $ 998.28 ,879599,803544, $ 893.96 , $ 812.87 ,1344286,1273461," $ 1,282.42 "," $ 1,210.89 ",1523215,1486740," $ 1,159.53 "," $ 1,123.96 ",546234,515523, $ 575.02 , $ 515.12 ,0,0, $ -   , $ -   ,1280406,1222224," $ 1,795.42 "," $ 1,764.06 "
3,3/1/2017,CitationMachine,2628866,2465775," $ 5,230.04 "," $ 4,907.57 ",2012423,1896701," $ 2,795.82 "," $ 2,652.22 ",3005090,2697498," $ 3,211.19 "," $ 2,779.47 ",5745713,5322533," $ 6,627.07 "," $ 6,108.98 ",7687774,6872141," $ 7,493.86 "," $ 6,659.96 ",3646187,3327952," $ 4,046.88 "," $ 3,526.56 ",0,0, $ -   , $ -   ,7251896,6887400," $ 11,257.97 "," $ 10,823.16 "
3,3/1/2017,EasyBib,2072846,2002025," $ 4,098.38 "," $ 3,923.90 ",1857103,1830610," $ 2,920.98 "," $ 2,884.79 ",3091899,2879010," $ 3,420.08 "," $ 3,162.80 ",4249991,4113108," $ 6,120.28 "," $ 5,957.39 ",9244823,8931032," $ 8,191.79 "," $ 7,997.50 ",2590584,2494042," $ 3,032.29 "," $ 2,841.71 ",0,0, $ -   , $ -   ,9690583,9568064," $ 16,059.33 "," $ 16,066.95 "
3,Total,Total,115699916,4948843," $ 324,726.97 "," $ 9,796.56 ",113121173,4416942," $ 263,437.51 "," $ 6,535.28 ",6976588,6380053," $ 7,525.23 "," $ 6,755.14 ",97271664,14266992," $ 227,031.35 "," $ 22,852.15 ",199440793,17289913," $ 476,243.68 "," $ 15,781.42 ",50652417,6337516," $ 100,365.16 "," $ 6,883.39 ",0,0, $ -   , $ -   ,280378840,264439568," $ 751,126.08 "," $ 739,362.55 "
4,4/1/2016,BibMe,193772,0, $ 532.44 , $ -   ,259116,0, $ 715.06 , $ -   ,0,0, $ -   , $ -   ,392688,0," $ 1,020.98 ", $ -   ,533365,0," $ 1,186.25 ", $ -   ,163035,0, $ 367.65 , $ -   ,0,0, $ -   , $ -   ,762535,666490," $ 1,691.44 "," $ 1,505.33 "
4,4/1/2016,CitationMachine,1052333,0," $ 2,804.62 ", $ -   ,1316440,0," $ 3,704.98 ", $ -   ,0,0, $ -   , $ -   ,45,0, $ 0.04 , $ -   ,2577287,0," $ 5,123.79 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,3036080,2604739," $ 6,726.48 "," $ 5,958.32 "
4,4/1/2016,EasyBib,540426,0," $ 1,626.59 ", $ -   ,668746,0," $ 1,832.29 ", $ -   ,0,0, $ -   , $ -   ,1385210,0," $ 3,528.56 ", $ -   ,1504229,0," $ 3,877.08 ", $ -   ,410723,0, $ 816.51 , $ -   ,0,0, $ -   , $ -   ,2237520,2029451," $ 6,260.79 "," $ 5,786.07 "
4,4/2/2016,BibMe,157843,0, $ 417.42 , $ -   ,208608,0, $ 581.16 , $ -   ,0,0, $ -   , $ -   ,222176,0, $ 620.70 , $ -   ,373437,0, $ 907.08 , $ -   ,115856,0, $ 306.71 , $ -   ,0,0, $ -   , $ -   ,506180,475859," $ 1,172.76 "," $ 1,128.16 "
4,4/2/2016,CitationMachine,964141,0," $ 2,520.62 ", $ -   ,1030674,0," $ 2,940.72 ", $ -   ,0,0, $ -   , $ -   ,7,0, $ -   , $ -   ,1962371,0," $ 4,199.43 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,2295825,2143025," $ 5,200.08 "," $ 4,922.07 "
4,4/2/2016,EasyBib,365358,0," $ 1,066.10 ", $ -   ,394538,0," $ 1,112.85 ", $ -   ,0,0, $ -   , $ -   ,582732,0," $ 1,893.57 ", $ -   ,763891,0," $ 2,233.32 ", $ -   ,212506,0, $ 505.72 , $ -   ,0,0, $ -   , $ -   ,1125767,1105212," $ 3,402.54 "," $ 3,404.55 "
4,4/3/2016,BibMe,299746,0, $ 734.12 , $ -   ,418620,0," $ 1,155.36 ", $ -   ,0,0, $ -   , $ -   ,524081,0," $ 1,394.84 ", $ -   ,834683,0," $ 1,901.12 ", $ -   ,233734,0, $ 542.14 , $ -   ,0,0, $ -   , $ -   ,953438,962970," $ 2,116.59 "," $ 2,193.48 "
4,4/3/2016,CitationMachine,1637287,0," $ 3,959.17 ", $ -   ,2078688,0," $ 5,906.03 ", $ -   ,0,0, $ -   , $ -   ,11,0, $ -   , $ -   ,4198152,0," $ 8,758.12 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,4580839,4549633," $ 10,467.80 "," $ 10,832.82 "
4,4/3/2016,EasyBib,752482,0," $ 2,033.56 ", $ -   ,957121,0," $ 2,667.94 ", $ -   ,0,0, $ -   , $ -   ,1655211,0," $ 4,957.15 ", $ -   ,2020142,0," $ 5,777.15 ", $ -   ,587088,0," $ 1,146.11 ", $ -   ,0,0, $ -   , $ -   ,2958948,3238300," $ 8,648.52 "," $ 9,853.76 "
4,4/4/2016,BibMe,493377,0," $ 1,185.95 ", $ -   ,477152,0," $ 1,295.47 ", $ -   ,0,0, $ -   , $ -   ,603391,0," $ 1,533.87 ", $ -   ,1044175,0," $ 2,331.09 ", $ -   ,268801,0, $ 603.83 , $ -   ,0,0, $ -   , $ -   ,1290990,1199354," $ 2,909.57 "," $ 2,780.36 "
4,4/4/2016,CitationMachine,2578361,0," $ 6,090.36 ", $ -   ,1922347,0," $ 5,406.52 ", $ -   ,0,0, $ -   , $ -   ,33,0, $ 0.11 , $ -   ,4753837,0," $ 9,388.33 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,5163538,4768453," $ 11,999.33 "," $ 11,610.79 "
4,4/4/2016,EasyBib,1458607,0," $ 3,941.33 ", $ -   ,1282937,0," $ 3,499.76 ", $ -   ,0,0, $ -   , $ -   ,2356620,0," $ 6,162.87 ", $ -   ,3023032,0," $ 8,222.78 ", $ -   ,834538,0," $ 1,708.20 ", $ -   ,0,0, $ -   , $ -   ,4314967,4202192," $ 13,794.61 "," $ 14,030.71 "
4,4/5/2016,BibMe,465561,0," $ 1,137.08 ", $ -   ,431215,0," $ 1,170.97 ", $ -   ,0,0, $ -   , $ -   ,544592,0," $ 1,372.92 ", $ -   ,976464,0," $ 2,101.61 ", $ -   ,271863,0, $ 597.84 , $ -   ,0,0, $ -   , $ -   ,1126804,1025449," $ 2,518.39 "," $ 2,367.51 "
4,4/5/2016,CitationMachine,2497888,0," $ 6,126.49 ", $ -   ,2132121,0," $ 5,946.24 ", $ -   ,0,0, $ -   , $ -   ,445043,0, $ 879.69 , $ -   ,4851520,0," $ 9,476.00 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,4817824,4421194," $ 11,392.61 "," $ 10,984.15 "
4,4/5/2016,EasyBib,1496985,0," $ 4,110.20 ", $ -   ,1361786,0," $ 3,686.62 ", $ -   ,0,0, $ -   , $ -   ,2319238,0," $ 5,748.83 ", $ -   ,2976002,0," $ 7,800.94 ", $ -   ,815912,0," $ 1,572.74 ", $ -   ,0,0, $ -   , $ -   ,4329289,4211627," $ 13,431.93 "," $ 13,563.90 "
4,4/6/2016,BibMe,517084,0," $ 1,154.51 ", $ -   ,438848,0," $ 1,188.22 ", $ -   ,0,0, $ -   , $ -   ,585007,0," $ 1,494.11 ", $ -   ,1043421,0," $ 2,279.88 ", $ -   ,294715,0, $ 665.59 , $ -   ,0,0, $ -   , $ -   ,1234725,1135660," $ 2,795.48 "," $ 2,646.79 "
4,4/6/2016,CitationMachine,2784564,0," $ 6,094.08 ", $ -   ,1788259,0," $ 4,949.16 ", $ -   ,0,0, $ -   , $ -   ,1116142,0," $ 2,247.14 ", $ -   ,4956684,0," $ 9,168.77 ", $ -   ,1131843,0," $ 2,030.07 ", $ -   ,0,0, $ -   , $ -   ,4490414,4219506," $ 10,611.89 "," $ 10,358.66 "
4,4/6/2016,EasyBib,1660024,0," $ 4,140.30 ", $ -   ,1222332,0," $ 3,259.87 ", $ -   ,0,0, $ -   , $ -   ,2361525,0," $ 5,780.72 ", $ -   ,2891285,0," $ 7,413.41 ", $ -   ,866406,0," $ 1,762.35 ", $ -   ,0,0, $ -   , $ -   ,3992603,3894150," $ 11,649.78 "," $ 11,637.22 "
4,4/7/2016,BibMe,414090,0," $ 1,027.41 ", $ -   ,433173,0," $ 1,181.94 ", $ -   ,0,0, $ -   , $ -   ,584427,0," $ 1,519.67 ", $ -   ,874329,0," $ 1,955.15 ", $ -   ,262858,0, $ 586.21 , $ -   ,0,0, $ -   , $ -   ,1181783,1077704," $ 2,651.14 "," $ 2,459.97 "
4,4/7/2016,CitationMachine,2070702,0," $ 5,141.14 ", $ -   ,1830892,0," $ 5,143.89 ", $ -   ,0,0, $ -   , $ -   ,3041659,0," $ 5,871.47 ", $ -   ,4170629,0," $ 7,982.78 ", $ -   ,1388956,0," $ 2,512.37 ", $ -   ,0,0, $ -   , $ -   ,4687530,4439374," $ 11,080.59 "," $ 10,807.70 "
4,4/7/2016,EasyBib,1435027,0," $ 3,860.35 ", $ -   ,1512330,0," $ 4,046.06 ", $ -   ,0,0, $ -   , $ -   ,2498289,0," $ 5,944.50 ", $ -   ,2895422,0," $ 7,343.95 ", $ -   ,828172,0," $ 1,595.82 ", $ -   ,0,0, $ -   , $ -   ,5170242,5035860," $ 14,909.61 "," $ 14,956.96 "
4,4/8/2016,BibMe,311360,0, $ 845.24 , $ -   ,315611,0, $ 863.93 , $ -   ,0,0, $ -   , $ -   ,398983,0," $ 1,040.98 ", $ -   ,556633,0," $ 1,302.79 ", $ -   ,196466,0, $ 467.96 , $ -   ,0,0, $ -   , $ -   ,823780,709637," $ 1,911.41 "," $ 1,699.39 "
4,4/8/2016,CitationMachine,1626930,0," $ 4,321.44 ", $ -   ,1249947,0," $ 3,510.65 ", $ -   ,0,0, $ -   , $ -   ,1891550,0," $ 3,875.67 ", $ -   ,2795854,0," $ 5,614.42 ", $ -   ,951580,0," $ 1,897.96 ", $ -   ,0,0, $ -   , $ -   ,3036378,2754299," $ 7,768.24 "," $ 7,369.74 "
4,4/8/2016,EasyBib,996161,0," $ 2,816.29 ", $ -   ,1100968,0," $ 2,962.75 ", $ -   ,0,0, $ -   , $ -   ,1652833,0," $ 4,181.74 ", $ -   ,1899213,0," $ 5,130.66 ", $ -   ,653543,0," $ 1,328.66 ", $ -   ,0,0, $ -   , $ -   ,3186435,2908013," $ 8,821.81 "," $ 8,326.28 "
4,4/9/2016,BibMe,248294,0, $ 698.07 , $ -   ,244582,0, $ 678.15 , $ -   ,0,0, $ -   , $ -   ,246934,0, $ 737.46 , $ -   ,348902,0, $ 916.37 , $ -   ,139462,0, $ 381.67 , $ -   ,0,0, $ -   , $ -   ,514456,476650," $ 1,258.71 "," $ 1,185.50 "
4,4/9/2016,CitationMachine,1375328,0," $ 3,807.95 ", $ -   ,1119249,0," $ 3,197.85 ", $ -   ,0,0, $ -   , $ -   ,1348021,0," $ 3,245.30 ", $ -   ,1847541,0," $ 4,316.01 ", $ -   ,650640,0," $ 1,563.23 ", $ -   ,0,0, $ -   , $ -   ,2180329,2082007," $ 5,837.51 "," $ 5,721.52 "
4,4/9/2016,EasyBib,569480,0," $ 1,691.52 ", $ -   ,621460,0," $ 1,733.44 ", $ -   ,0,0, $ -   , $ -   ,667661,0," $ 2,069.35 ", $ -   ,845728,0," $ 2,592.16 ", $ -   ,294603,0, $ 657.94 , $ -   ,0,0, $ -   , $ -   ,1386410,1362760," $ 4,136.70 "," $ 4,168.14 "
4,4/10/2016,BibMe,498075,0," $ 1,348.72 ", $ -   ,439402,0," $ 1,213.52 ", $ -   ,0,0, $ -   , $ -   ,533149,0," $ 1,469.21 ", $ -   ,752229,0," $ 1,880.64 ", $ -   ,273717,0, $ 681.20 , $ -   ,0,0, $ -   , $ -   ,863109,846784," $ 2,056.87 "," $ 2,075.93 "
4,4/10/2016,CitationMachine,2556992,0," $ 6,766.06 ", $ -   ,2220176,0," $ 6,255.89 ", $ -   ,0,0, $ -   , $ -   ,2790666,0," $ 6,536.77 ", $ -   ,3835265,0," $ 8,638.45 ", $ -   ,1355632,0," $ 2,881.66 ", $ -   ,0,0, $ -   , $ -   ,3986594,4075473," $ 10,017.28 "," $ 10,499.58 "
4,4/10/2016,EasyBib,1355472,0," $ 3,675.95 ", $ -   ,1558226,0," $ 4,268.11 ", $ -   ,0,0, $ -   , $ -   ,1943281,0," $ 5,277.38 ", $ -   ,2424866,0," $ 6,865.10 ", $ -   ,742727,0," $ 1,391.31 ", $ -   ,0,0, $ -   , $ -   ,3688791,3934639," $ 10,486.76 "," $ 11,532.42 "
4,4/11/2016,BibMe,588054,0," $ 1,691.40 ", $ -   ,423797,0," $ 1,161.68 ", $ -   ,0,0, $ -   , $ -   ,771603,0," $ 1,800.96 ", $ -   ,909047,0," $ 2,080.61 ", $ -   ,296443,0, $ 663.40 , $ -   ,0,0, $ -   , $ -   ,1076745,970700," $ 2,410.70 "," $ 2,234.99 "
4,4/11/2016,CitationMachine,3020632,0," $ 8,503.81 ", $ -   ,1857776,0," $ 5,124.98 ", $ -   ,0,0, $ -   , $ -   ,2995060,0," $ 6,593.40 ", $ -   ,4683740,0," $ 9,550.58 ", $ -   ,1378911,0," $ 2,606.58 ", $ -   ,0,0, $ -   , $ -   ,4633209,4351022," $ 10,823.72 "," $ 10,411.54 "
4,4/11/2016,EasyBib,1938777,0," $ 5,569.04 ", $ -   ,1647622,0," $ 4,479.42 ", $ -   ,0,0, $ -   , $ -   ,2744844,0," $ 7,025.94 ", $ -   ,3521869,0," $ 9,216.75 ", $ -   ,1188803,0," $ 1,850.95 ", $ -   ,0,0, $ -   , $ -   ,5239458,5124977," $ 14,306.57 "," $ 14,279.44 "
4,4/12/2016,BibMe,539857,0," $ 1,523.65 ", $ -   ,454861,0," $ 1,266.85 ", $ -   ,0,0, $ -   , $ -   ,767526,0," $ 1,921.30 ", $ -   ,901688,0," $ 2,088.90 ", $ -   ,274059,0, $ 638.02 , $ -   ,0,0, $ -   , $ -   ,1033721,929661," $ 2,227.15 "," $ 2,051.63 "
4,4/12/2016,CitationMachine,2559984,0," $ 7,214.62 ", $ -   ,1804900,0," $ 4,998.47 ", $ -   ,0,0, $ -   , $ -   ,2721130,0," $ 6,625.25 ", $ -   ,3928125,0," $ 8,368.94 ", $ -   ,1003586,0," $ 2,073.52 ", $ -   ,0,0, $ -   , $ -   ,3674866,3389847," $ 8,480.77 "," $ 8,010.39 "
4,4/12/2016,EasyBib,1779975,0," $ 4,792.52 ", $ -   ,1517838,0," $ 4,148.96 ", $ -   ,0,0, $ -   , $ -   ,2920722,0," $ 7,062.77 ", $ -   ,3279792,0," $ 8,433.39 ", $ -   ,1156638,0," $ 1,692.82 ", $ -   ,0,0, $ -   , $ -   ,3896703,3756413," $ 9,995.72 "," $ 9,631.60 "
4,4/13/2016,BibMe,540875,0," $ 1,539.59 ", $ -   ,516251,0," $ 1,437.17 ", $ -   ,0,0, $ -   , $ -   ,826782,0," $ 2,113.21 ", $ -   ,935180,0," $ 2,220.98 ", $ -   ,272547,0, $ 605.68 , $ -   ,0,0, $ -   , $ -   ,1056409,971246," $ 2,251.15 "," $ 2,133.98 "
4,4/13/2016,CitationMachine,2665720,0," $ 7,530.62 ", $ -   ,1959718,0," $ 5,468.62 ", $ -   ,0,0, $ -   , $ -   ,2996881,0," $ 7,661.21 ", $ -   ,4217220,0," $ 9,356.63 ", $ -   ,1141654,0," $ 2,377.77 ", $ -   ,0,0, $ -   , $ -   ,3764050,3565298," $ 7,992.04 "," $ 7,861.26 "
4,4/13/2016,EasyBib,1935391,0," $ 4,979.15 ", $ -   ,1625105,0," $ 4,440.66 ", $ -   ,0,0, $ -   , $ -   ,3984568,0," $ 8,274.14 ", $ -   ,4013232,0," $ 9,703.17 ", $ -   ,1316700,0," $ 2,008.44 ", $ -   ,0,0, $ -   , $ -   ,3876609,3792067," $ 8,065.66 "," $ 8,111.07 "
4,4/14/2016,BibMe,557651,0," $ 1,617.90 ", $ -   ,509796,0," $ 1,436.91 ", $ -   ,0,0, $ -   , $ -   ,760071,0," $ 1,941.07 ", $ -   ,889934,0," $ 2,060.32 ", $ -   ,279006,0, $ 665.22 , $ -   ,0,0, $ -   , $ -   ,977319,860482," $ 2,146.58 "," $ 1,940.81 "
4,4/14/2016,CitationMachine,2714809,0," $ 7,724.68 ", $ -   ,2118486,0," $ 5,888.75 ", $ -   ,0,0, $ -   , $ -   ,3230016,0," $ 7,306.56 ", $ -   ,4408502,0," $ 8,802.75 ", $ -   ,1326262,0," $ 2,298.61 ", $ -   ,0,0, $ -   , $ -   ,3717971,3403731," $ 7,801.95 "," $ 7,379.74 "
4,4/14/2016,EasyBib,2007257,0," $ 5,224.80 ", $ -   ,1618011,0," $ 4,449.35 ", $ -   ,0,0, $ -   , $ -   ,3780119,0," $ 8,155.48 ", $ -   ,3633109,0," $ 8,768.41 ", $ -   ,1339745,0," $ 2,069.32 ", $ -   ,0,0, $ -   , $ -   ,3772850,3634128," $ 8,183.61 "," $ 8,088.99 "
4,4/15/2016,BibMe,386284,0," $ 1,139.23 ", $ -   ,399187,0," $ 1,125.19 ", $ -   ,0,0, $ -   , $ -   ,553797,0," $ 1,456.68 ", $ -   ,646690,0," $ 1,514.77 ", $ -   ,206813,0, $ 501.37 , $ -   ,0,0, $ -   , $ -   ,738806,641409," $ 1,612.14 "," $ 1,420.45 "
4,4/15/2016,CitationMachine,2207087,0," $ 6,202.97 ", $ -   ,1618657,0," $ 4,566.64 ", $ -   ,0,0, $ -   , $ -   ,2887380,0," $ 5,958.95 ", $ -   ,3979217,0," $ 7,230.94 ", $ -   ,1087099,0," $ 1,837.08 ", $ -   ,0,0, $ -   , $ -   ,2978537,2678854," $ 5,847.84 "," $ 5,418.90 "
4,4/15/2016,EasyBib,1319402,0," $ 3,562.49 ", $ -   ,1197020,0," $ 3,330.33 ", $ -   ,0,0, $ -   , $ -   ,3002515,0," $ 6,116.56 ", $ -   ,2236342,0," $ 5,432.76 ", $ -   ,997101,0," $ 1,582.93 ", $ -   ,0,0, $ -   , $ -   ,3155285,2897298," $ 6,376.00 "," $ 5,946.58 "
4,4/16/2016,BibMe,244106,0, $ 751.03 , $ -   ,325697,0, $ 966.13 , $ -   ,0,0, $ -   , $ -   ,292314,0, $ 885.41 , $ -   ,365692,0," $ 1,056.18 ", $ -   ,123567,0, $ 355.47 , $ -   ,0,0, $ -   , $ -   ,472362,430969," $ 1,041.38 ", $ 975.83 
4,4/16/2016,CitationMachine,1429285,0," $ 4,257.44 ", $ -   ,1563834,0," $ 4,625.25 ", $ -   ,0,0, $ -   , $ -   ,2004013,0," $ 4,698.64 ", $ -   ,2168746,0," $ 5,123.08 ", $ -   ,552392,0," $ 1,236.45 ", $ -   ,0,0, $ -   , $ -   ,1990095,1882099," $ 4,193.04 "," $ 4,073.78 "
4,4/16/2016,EasyBib,588667,0," $ 1,760.64 ", $ -   ,807662,0," $ 2,358.52 ", $ -   ,0,0, $ -   , $ -   ,1020841,0," $ 2,677.27 ", $ -   ,783881,0," $ 2,344.62 ", $ -   ,350232,0, $ 705.84 , $ -   ,0,0, $ -   , $ -   ,1345851,1289470," $ 2,973.68 "," $ 2,923.47 "
4,4/17/2016,BibMe,477668,0," $ 1,419.37 ", $ -   ,630792,0," $ 1,803.30 ", $ -   ,0,0, $ -   , $ -   ,658738,0," $ 1,905.20 ", $ -   ,833553,0," $ 2,138.10 ", $ -   ,263791,0, $ 676.22 , $ -   ,0,0, $ -   , $ -   ,981526,971655," $ 2,169.69 "," $ 2,216.82 "
4,4/17/2016,CitationMachine,2699721,0," $ 7,668.83 ", $ -   ,3116524,0," $ 8,985.11 ", $ -   ,0,0, $ -   , $ -   ,4282687,0," $ 9,534.49 ", $ -   ,4978436,0," $ 10,369.55 ", $ -   ,1316440,0," $ 2,471.79 ", $ -   ,0,0, $ -   , $ -   ,4171889,4258486," $ 8,157.82 "," $ 8,625.93 "
4,4/17/2016,EasyBib,1396377,0," $ 3,781.57 ", $ -   ,1913286,0," $ 5,404.07 ", $ -   ,0,0, $ -   , $ -   ,3188427,0," $ 7,252.08 ", $ -   ,2213222,0," $ 5,954.31 ", $ -   ,976115,0," $ 1,663.12 ", $ -   ,0,0, $ -   , $ -   ,3220744,3468570," $ 6,854.47 "," $ 7,646.38 "
4,4/18/2016,BibMe,678468,0," $ 1,842.81 ", $ -   ,530544,0," $ 1,471.99 ", $ -   ,0,0, $ -   , $ -   ,840455,0," $ 2,175.23 ", $ -   ,1146682,0," $ 2,569.46 ", $ -   ,354242,0, $ 765.78 , $ -   ,0,0, $ -   , $ -   ,1316365,1209142," $ 2,888.17 "," $ 2,729.78 "
4,4/18/2016,CitationMachine,4163352,0," $ 10,337.14 ", $ -   ,2537812,0," $ 7,044.01 ", $ -   ,0,0, $ -   , $ -   ,3927712,0," $ 8,179.38 ", $ -   ,8521896,0," $ 13,957.61 ", $ -   ,752538,0," $ 1,317.06 ", $ -   ,0,0, $ -   , $ -   ,6088479,5810536," $ 11,093.22 "," $ 10,901.94 "
